trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.1572371663136276}",25,0,-10.601235242803288,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.1556726303679973}",25,0,27.543481676950435,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.1541236618151314}",25,0,-7.959536921883208,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.15259010575688386}",20,0,30.838364962727262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.15107180883637084}",20,0,31.915681192211842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.14956861922263504}",30,10,26.017734828826605,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.14808038659546244}",20,0,29.789221458286967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
192,False,"{'a': 0.5, 'e': 0.14660696213035015}",20,6,9.79487754775453,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.14514819848362373}",30,4,26.00408128586374,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.14370394977770293}",30,0,38.75861156120929,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.1422740715865136}",20,0,-6.876220110548046,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.140858420921045}",25,0,-61.77631969681841,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
197,False,"{'a': 0.5, 'e': 0.13945685621505094}",25,0,9.734695848794548,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.13806923731089282}",20,0,-105.56304033128569,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
199,False,"{'a': 0.5, 'e': 0.13669542544552385}",20,0,-0.11057595995737257,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.1353352832366127}",25,0,30.106990098100983,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.13398867466880493}",20,0,-24.048154105940764,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.13265546508012172}",20,0,30.688692479612598,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.13133552114849303}",25,0,35.09282209046191,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.1300287108784259}",25,0,-43.2856778038495,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.12873490358780423}",20,0,10.886476259512396,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.12745396989482075}",35,0,26.690747643113646,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.12618578170503877}",20,0,24.286999221586097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.12493021219858241}",20,0,10.567940336770285,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.12368713581745483}",20,0,18.422552281738607,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
210,False,"{'a': 0.5, 'e': 0.1224564282529819}",20,0,18.12121082783712,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.12123796643338168}",25,0,-32.471365269508595,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.12003162851145673}",25,0,12.821829486736792,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.11883729385240965}",30,0,38.87160467385374,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
214,False,"{'a': 0.5, 'e': 0.11765484302177918}",25,0,23.36760145841764,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.11648415777349697}",20,0,13.411324352560001,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.11532512103806251}",20,0,33.64407645828537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.1141776169108365}",20,8,10.873254557739132,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.11304153064044985}",30,0,41.185644032896064,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
219,False,"{'a': 0.5, 'e': 0.11191674861732888}",25,0,20.698815796907674,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.11080315836233387}",20,0,4.889530033976246,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.10970064851551141}",30,0,32.69484967131293,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.10860910882495796}",25,0,36.83303938541329,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.10752843013579495}",25,0,27.619688961412837,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.1064585043792528}",20,0,25.067492974796824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.10539922456186433}",25,0,4.017015330400884,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.104350484754765}",30,18,25.148978042910933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.1033121800831002}",20,0,11.00532253129351,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.10228420671553744}",30,0,41.858330381625834,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.1012664618538834}",25,3,33.399613211461464,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.1002588437228037}",20,0,32.23151182439503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.09926125155964566}",20,8,21.521895390404623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.09827358560436154}",30,0,40.63163729421565,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.09729574708953276}",30,0,44.95396015653426,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.09632763823049303}",20,0,30.943850989984828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.09536916221554961}",20,0,18.324673170702024,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.09442022319630235}",25,0,28.747883402869885,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.09348072627805847}",20,0,25.48455186008169,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.09255057751034329}",30,0,-11.736398427638449,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.09162968387750484}",20,0,20.7556464812814,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.09071795328941251}",20,0,33.245585776965704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.08981529457224763}",25,8,15.376687397990068,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.08892161745938634}",30,0,16.142452228988994,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.08803683258237255}",25,15,17.19192792171018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.0871608514619813}",25,1,26.38438448764287,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.0862935864993705}",20,0,-5.572947070900203,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.08543495096732123}",20,0,22.500637059938505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.08458485900156469}",20,0,20.83988811481744,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.08374322559219596}",20,0,25.215048350412495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
249,False,"{'a': 0.5, 'e': 0.08290996657517266}",20,0,30.254878744142797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.0820849986238988}",20,0,20.922518704450557,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.08126823924089167}",20,0,27.881521435236092,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
252,False,"{'a': 0.5, 'e': 0.08045960674953244}",30,0,-3.8322699543022,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.07965902028589801}",25,0,9.920629996706925,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.07886639979067495}",20,0,28.935185803235235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.07808166600115313}",20,0,26.586966648653366,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.5, 'e': 0.07730474044329974}",25,0,13.763716175826412,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.07653554542391151}",25,15,17.237251088754935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.07577400402284548}",25,0,35.770059414552534,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.07502004008532698}",25,0,27.808615874006055,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.07427357821433388}",30,0,-9.500696498675115,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.0735345437630571}",25,0,-7.4897311544504355,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.07280286282743559}",20,0,20.627234573557025,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.0720784622387661}",25,0,34.232582347521245,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.07136126955638605}",25,0,29.7805362878218,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.0706512130604296}",20,0,29.60775818807192,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.06994822174465536}",25,0,-9.799219348113725,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.069252225309346}",30,0,39.73622099051699,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.06856315415427791}",25,0,-8.2899986216013,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.06788093937176144}",30,0,34.137673418762766,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.06720551273974976}",25,0,-46.10277809653493,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.06653680671501686}",25,0,35.745980857560426,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.06587475442640295}",25,0,31.096778972802728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
273,False,"{'a': 0.5, 'e': 0.06521928966812753}",25,3,29.785757106449864,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.06457034689316847}",25,0,29.059913811719287,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
275,False,"{'a': 0.5, 'e': 0.06392786120670757}",25,4,37.915357415690345,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.0632917683596407}",30,0,41.28185649364729,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.06266200474215315}",25,0,38.17034805808992,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.06203850737735829}",30,0,1.2767676954051552,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.06142121391500013}",30,0,33.70339303234265,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
280,False,"{'a': 0.5, 'e': 0.06081006262521795}",30,0,38.75210180817614,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.06020499239237354}",20,0,-4.854820045202438,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.05960594270893937}",25,0,-1.0184468623047596,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.05901285366944784}",20,0,6.81798831812747,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.05842566596450083}",25,0,-22.251459298762992,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.057844320874838456}",20,0,29.548035936651004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
286,False,"{'a': 0.5, 'e': 0.05726876026546736}",30,18,21.496632601031934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.0566989265798469}",20,0,13.599113876791261,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
288,False,"{'a': 0.5, 'e': 0.056134762834133725}",25,5,39.563870712734975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.05557621261148306}",25,0,33.48401754008332,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.05502322005640723}",30,0,24.199953150455375,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.05447572986918986}",20,5,20.627778777504794,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.05393368730035602}",25,7,30.066386387871304,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.053397038145197084}",30,12,25.70010382474607,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.05286572873835037}",25,0,38.72290492562738,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
295,False,"{'a': 0.5, 'e': 0.05233970594843238}",25,0,25.907507160357326,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.05181891717272583}",35,0,53.01573448896575,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.05130331033191911}",30,10,30.405555210982747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.0507928338648985}",20,0,27.673837000830222,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.050287436723591865}",30,0,46.76417197557659,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.049787068367863944}",30,0,21.21351577496184,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",30,0,38.548208027628604,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.0, 'e': 0.0}",20,0,23.215922433243094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",25,0,35.871412502433685,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",25,0,31.313622642230442,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.0, 'e': 0.0}",25,0,40.496556837302684,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",25,0,28.416909088016624,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0.0, 'e': 0.0}",20,0,32.405988581257205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0.0, 'e': 0.0}",20,0,25.537881317124725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0.0, 'e': 0.0}",20,8,15.980946375361375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,7,21.665605765707035,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
