trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
99,False,"{'a': 0.5, 'e': 0.9525022579624539}",25,16,-66.8152099277749,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.9495175338785748}",25,0,-86.42425745786265,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",1
101,False,"{'a': 0.5, 'e': 0.946350588011372}",25,16,-19.029861630198003,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.9429909974619742}",30,0,-99.46920808217885,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.9394278362613114}",25,5,-80.15584621780258,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",1
104,False,"{'a': 0.5, 'e': 0.93564966387145}",20,0,-129.53583044505558,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
105,False,"{'a': 0.5, 'e': 0.9316445154220203}",25,0,-96.90386349572098,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.9273998940624738}",25,0,-87.04946502689305,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.922902765859645}",20,0,-147.34210189800683,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
108,False,"{'a': 0.5, 'e': 0.918139557723054}",25,0,-116.59054289827384,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.9130961588976194}",20,0,-112.62035699271235,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
110,False,"{'a': 0.5, 'e': 0.9077579266249114}",20,0,-41.26356391570231,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.9021096966396164}",20,6,-36.36796633368419,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.8961357992372057}",25,0,-172.2744093568717,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
113,False,"{'a': 0.5, 'e': 0.8898200817214421}",30,0,-191.96846674299363,"{0: 15, 1: 3, 2: 7, 3: 4, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.8831459381156306}",25,0,-151.6861695995235,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
115,False,"{'a': 0.5, 'e': 0.8760963470984774}",20,0,-105.79530355119257,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
116,False,"{'a': 0.5, 'e': 0.8686539192028123}",25,0,-140.6703221362372,"{0: 18, 1: 0, 2: 2, 3: 3, 4: 2}",0
117,False,"{'a': 0.5, 'e': 0.8608009543916029}",25,0,-44.345781295863645,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.8525195111985859}",25,0,-75.68460057557071,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.8437914886878609}",20,0,-42.85880289526235,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.8345987225447565}",30,0,-136.91496343474967,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.8249230966553437}",25,0,-52.28909566522016,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
122,False,"{'a': 0.5, 'e': 0.8147466715595101}",20,0,-67.89157655593445,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.8040518311671024}",25,15,-48.47659587348083,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
124,False,"{'a': 0.5, 'e': 0.7928214491019108}",20,0,-49.25712994846328,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
125,False,"{'a': 0.5, 'e': 0.781039075976896}",35,0,-126.39309798888578,"{0: 24, 1: 3, 2: 4, 3: 3, 4: 1}",0
126,False,"{'a': 0.5, 'e': 0.7686891487977096}",25,0,-145.5216150524098,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 4}",0
127,False,"{'a': 0.5, 'e': 0.7557572235308492}",25,12,-64.2367560209895,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 1}",1
128,False,"{'a': 0.5, 'e': 0.7422302316474071}",25,0,-152.28398486659876,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
129,False,"{'a': 0.5, 'e': 0.7280967611520547}",25,0,-193.45774116895532,"{0: 12, 1: 5, 2: 4, 3: 1, 4: 3}",0
130,False,"{'a': 0.5, 'e': 0.7133473622177394}",25,1,-92.26991065343734,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 1}",1
131,False,"{'a': 0.5, 'e': 0.6979748770571764}",25,0,-130.32511073517787,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
132,False,"{'a': 0.5, 'e': 0.6819747930602145}",25,0,-26.813431766818997,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.6653456174997053}",30,0,-135.2186736695248,"{0: 17, 1: 5, 2: 5, 3: 2, 4: 1}",0
134,False,"{'a': 0.5, 'e': 0.6480892712470643}",25,0,-14.151617971900007,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.6302114979339851}",25,4,-5.306193281477181,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.6117222838439393}",20,12,5.77485754900277,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.5926362825162504}",20,0,-48.47942761264661,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
138,False,"{'a': 0.5, 'e': 0.5729732366034318}",25,7,-24.181652669696806,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
139,False,"{'a': 0.5, 'e': 0.552758387954536}",20,8,-1.6567342518447041,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.5320228652297629}",25,1,-121.86351995424818,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 2}",1
141,False,"{'a': 0.5, 'e': 0.5108040366240817}",25,11,-31.340387097214986,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.4891458135453994}",20,0,-10.60856951144368,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.4670988894291483}",20,0,-90.18361596692664,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.4447208963693673}",25,3,-36.19108099248944,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
145,False,"{'a': 0.5, 'e': 0.4220764610209841}",25,0,-72.62339494078076,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
146,False,"{'a': 0.5, 'e': 0.3992371404152065}",25,10,3.8444439127940564,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.37628121808601006}",30,0,18.37435333111072,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.3532933414038566}",20,4,3.7571586448658545,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.3303639824368492}",20,8,10.80525928146826,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.3075887071947909}",20,0,6.5935540619845145,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.2850672419314978}",20,6,18.04681034007458,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.2629023304295708}",30,11,-40.74008362272428,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 1}",1
153,False,"{'a': 0.5, 'e': 0.2411983829634694}",20,8,-41.06896192610836,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
154,False,"{'a': 0.5, 'e': 0.2200599259493158}",20,13,14.263542259577285,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.19958987105817752}",20,9,-12.214994901135404,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.17988763357672632}",35,22,-18.097875948741162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.5, 'e': 0.16104714167050682}",25,15,16.335115258668466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.14315479038844553}",35,9,-25.5070800857848,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 1}",1
159,False,"{'a': 0.5, 'e': 0.12628740600459257}",20,13,4.00688350776352,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.11051029670878287}",25,11,26.684981597036455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.09587547366999356}",25,15,18.85031859351407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.08242013095559415}",30,18,19.757014683472214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.07016547255064333}",20,10,20.759145219361294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.05911596876289589}",30,23,7.557018985182763,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.04925911187281068}",20,10,19.390915172895347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,17,15.081170627578306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",30,18,25.207714932829326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,11,17.370840253350828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,2,32.2990764598221,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,14,12.64930996387692,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,18,-7.003128001776103,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,14,20.399248494398424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",35,22,25.51679813174273,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,8,21.100039854985475,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,21,20.49065073727355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
