trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
188,False,"{'a': 0.5, 'e': 0.15259010575688386}",25,14,18.341931753391226,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.15107180883637084}",20,12,3.5024913520686836,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.14956861922263504}",25,17,14.639197533910325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.14808038659546244}",25,19,13.659939954052064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.14660696213035015}",20,1,17.947122849037633,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.14514819848362373}",25,4,31.4792467070706,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.14370394977770293}",20,13,9.800524523715415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.1422740715865136}",25,16,5.813747521457298,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.140858420921045}",20,0,22.296188535463404,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.13945685621505094}",20,0,27.97599208475936,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.13806923731089282}",25,3,28.17429328035787,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.13669542544552385}",20,11,2.5316324824506706,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.1353352832366127}",25,8,17.940224830330607,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.13398867466880493}",30,17,-42.56769361078293,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.13265546508012172}",25,16,17.692997947349948,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.13133552114849303}",20,0,18.992301528472137,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.1300287108784259}",20,14,12.49168331052055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.12873490358780423}",20,9,22.230672245832135,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.12745396989482075}",25,0,-22.322161860654884,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.12618578170503877}",25,3,15.84889642456881,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.12493021219858241}",35,9,28.748626853447462,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.12368713581745483}",30,12,20.47393217384046,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.1224564282529819}",20,2,20.54188616205961,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.12123796643338168}",20,14,9.06966834850407,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.12003162851145673}",20,0,17.34688384343648,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.11883729385240965}",30,10,24.22182876603942,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.11765484302177918}",25,11,29.572190996000877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.11648415777349697}",20,6,10.6432500521288,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.11532512103806251}",20,5,25.517657615292556,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.1141776169108365}",25,17,15.95077475000059,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.11304153064044985}",20,1,30.955520113864406,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.11191674861732888}",20,6,24.892814840329155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.11080315836233387}",20,12,-11.82749826295645,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.10970064851551141}",25,11,11.936917725161281,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.10860910882495796}",25,11,15.206061842379452,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.10752843013579495}",25,0,25.28687904687051,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.1064585043792528}",20,6,27.460535569812002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.10539922456186433}",20,6,22.46357520358064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.104350484754765}",20,9,22.68193065467095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.1033121800831002}",20,13,11.599938869494318,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.10228420671553744}",20,10,17.175298710348102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.1012664618538834}",25,13,23.731061286019933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
